Review,label
"Fun!!	Enjoyed it )",Rating
"Great	Luv this app",Rating
"Great!	Love pintrest! And this app!",Rating
"Good	Good idea I dig it",Rating
"Love the app	Very easy to use no problems!!",Rating
"Cool	It made my pinning more interesting Keep up the good work!",Rating
"The best	I love it!",Rating
"Love it	I use this app way too much haha",Rating
"Would be *****	Crashes or id rate 5*",Rating
"Easy to use  Not driven by advertising	Always full of things that are interesting to me without chasing me or interrupting my enjoyment with endless advertising",Rating
"Love it!	My friends & I love this app!",Rating
"Nice!!	I love it!!",Rating
"5 star	Always awesome ideas",Rating
"Amazing	Deserves ten stars!!",Rating
"Love it	Ive never had any problems  Uploads and searches are fine",Rating
"Love it	Great app  Which there was a way to multi check pins When editing  (deleting or moving to another board) rather than having to do it one at a time",Rating
"Pinterest	Pinterest test",Rating
"Great	I love pinterest, and the mobile app is great I almost never have issues with pinterest",Rating
"Fun relaxing time	Just plain fun",Rating
"	Because it is",Rating
"Amazing	This is utterly addicting love it",Rating
"Awesome	Such a delight to use",Rating
"great	, i love it",Rating
"Awesome app!!!	Super easy to use Fantastic resources!",Rating
"Awesome	Awesome I absolutely love this app?",Rating
"Great!!!	addicted!!!",Rating
")	This app finds everything ur lookin for! Its amazing, and its just what u want to c wen all else fails on google",Rating
"Brilliant	Love this app? Samsung Galaxy S3 Mini",Rating
"Excellent	A great app",Rating
"The best!	Pinterest it's my favorite app! I check out several times a day and always find great ideas Thanks!",Rating
"Cool	I'd always heard about pinterest but I never really good into it at all because I didn't understand it I understand it now and it's really very fun to find things snag pin them Also pinning things from all over the internet",Rating
"Love it	Love it",Rating
"I like	I like it's verrryyy nice!!!!",Rating
")	I love it, a lot less messy and much convenient than a real bulletin board or scrapbook",Rating
"? it!	Me and kids adore pinterest They have a lot of room ideas for my girls And help me with ideas for parties and all kinds of gathering and celebrations Also lets me post my crafty side and get more feedback Thanks pinterest! )",Rating
"Pinterest freak	I'm addicted to pinterest",Rating
"good	excellent for photo GREAT",Rating
"Pinterest	I love this site",Rating
"What an amazing app	So many ideas, and inspirations, love it )",Rating
"One Of My Favorite Apps	I wasn't sure in the beginning But, now I love spending time on Pinterest I have learned a lot and have developed new interests",Rating
"Brilliant	Good",Rating
"I love it	It's a place for me to see fandom stuff and funny photos",Rating
"Love it!	You can search just about anything, pin it and go back to it later",Rating
"Love it!	Use it all the time",Rating
"Very useful	Enjoy using it",Rating
"Inspiring!	Collecting your favorite things is fun to do as well as trying to express your likes and interests to others",Rating
"Love	What else can you say, simply put this is a wonderful, awesome app filled with awesomeness!!!",Rating
"Yay	Love it",Rating
"Awesome	Great",Rating
"Love love love	Pintrest uh-maze-ing!!!",Rating
"Love love!	Great for everything Feeds my brain awesome ideas",Rating
"Perfect! !!	Absolutely my favorite app!",Rating
"Love on Pinterest	Best app ever If you love cooking, crafting,fashion, need cleaning or organizational ideas You will love this app! Join now and Happy Pinning",Rating
"Great	Love this app!",Rating
"Awesome	There are billions of ideas to copy or take and add your own spin to it",Rating
"Love it	Love it",Rating
"Super useful	From the fashion to the DIY anything you might need want to try is on here super super useful",Rating
")	It's so good!",Rating
"Amazing	IloveIttttt",Rating
"Awesome	Loving every second of it",Rating
"I love this app	Wow",Rating
"Love it! just bought a house I use this app for everything!	Its addictive!",Rating
"Its awesome	Its youre working",Rating
"If you can't beat them, join them	Great place to find interesting images and to lose a few hours a day",Rating
"Wonderful App	Galaxy Note 3 user What a wonderful app My favorite by far Especially for single full time dad's that need ideas and projects to help keep my son and i busy",Rating
"Valuable and fun!	I learn so much, have fun and it is totally addicting!",Rating
"Great place!	There are so many varieties of options to go through on this site  Nice to have access to all of it",Rating
"love it!!	super convenient having all of my recipes, tips, crafts & diy at my fingertips!!",Rating
"Love this app	It's quick, when i pin something it goes up immediately Can't live with out it",Rating
"Love it	Good ideas and you can find whatever u need for any occasion",Rating
"Addicted at times	Love it!",Rating
"Love it!	Great! Thanks",Rating
"Best App Ever!	Inspiration and ideas from around the globe",Rating
"Awsome	Awsome",Rating
"Love it	Keep up the good work",Rating
"Perfect	I love pinterest  Pinterest helped me plan for my wedding!",Rating
"I love it	Easy to use",Rating
"V good	V good",Rating
"I  m  really eexcited	Can't wait to see what you have",Rating
"Just great!	Full of interesting and funny things!!",Rating
"YES	Best app since sliced bread",Rating
"5star	Love App",Rating
"Such a useful invention!	Great fun to use with so many things to discover",Rating
"Nice app	Raw",Rating
"I love this app!	I use pinterest as my virtual closet XoxO",Rating
"Love it	Love pinterest!!!!",Rating
"Love it!	I use this app constantly",Rating
"Great Ap !	Love this Ap it works great and I get all kinds of wonderful ideas from amazing People",Rating
"Amazing app!!! Love it D	Fully like an online scrap board Awesome idea )",Rating
"Great!!!	Totally awesome!!! I am a pinterest addict sooo this is definitely a fantastic app!! )",Rating
"Love it	I am addicted -) -) -) -) -)",Rating
"So many ideas!	A network of inspiration!",Rating
"Excellent for keeping visual ideas	I really use this to keep recipes,  and fashion ideas, but overall great app",Rating
"Used to be great	Now I cannot see anything from the people or boards I'm following Pretty frustrating",Rating
"Really fun	A few small glitches when loading some pins but other than that no problems HTC 4G android    Update I'm using a Samsung galaxy S4 now and pinterest is still great  I wish I could make more adjustments from my phone , but I still have to use the regular laptop to change pin cover photos and to  rearrange boards",Rating
"Love it	I'm addicted to diy",Rating
"Excellent	Love it!",Rating
"Love Pinterest	One of my favorite social media channels, and this app lets me have most of it's functions, but I've been getting lags and errors lately Plus, can you add the function, like Twitter, to switch between accounts? Cheers!",Rating
"I'm addicted to this app! Love it!	Getting this app is my best decision ever! It's great!",Rating
"Nice app	Anything your looking 4 is here",Rating
"In love	Love to pin",Rating
"Yay! It's like having a little scrapbook in your pocket	So much fun!",Rating
"Absolutely addictive!!!!!!!	Amazing app don't know what I'd do without it now",Rating
"Lovely app	I love this app U can find anything",Rating
"&lt3 &lt3 &lt3	love, Love, LOVE!!!",Rating
"Love it	Great app, but a lot of repeated items",Rating
"I love all the great things I find and the ease of pinning them	-)",Rating
"Pinerest app	I hope this works",Rating
"Pinterest rocks	A great place to chill!!! I just love it )",Rating
"Eh	It stops suddenly, kicks me out And I have to load it because its the ONLY way I can use it on my phones browser which isn't the mobile site anymore All tiny like the app Not as appealing as it was when it started out",Rating
"Great	This so is awesome, great app that lets you share ideas and things you like",Rating
"Some technical issues still need resolving	Otherwise it's 1010",Rating
"Julie Robin	Life changer",Rating
"all in one spot	From hair styles, to do-it-yourself ideas, fashion ideas to quotes It's all in one spot! It's wonderful!",Rating
"I'm back!	Pinning -)",Rating
"Love it	One off my favorites go here all the time Great ideas for everything",Rating
"Happy Girl	At last Been waiting for this app And now i have it i am very pleased Much easier to navigate",Rating
